Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
Single,1st phase—general contingent,5,Management,Daytime,1.0,1,22.0,28.0,8.0,8,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,5.0,9.0,1,11.0,0,0,5,9.0,2,12.5,0,7.6,2.6,0.32,Enrolled
Single,1st phase—general contingent,1,Basic Education,Daytime,1.0,1,13.0,28.0,10.0,10,No,No,No,1,Female,1.0,19.0,0.0,0.0,7.0,10.0,6,13.0,0,0,7,7.0,7,13.285714285714286,0,12.4,0.5,1.79,Graduate
Married,Holders of other higher courses,1,Advertising and Marketing Management,Daytime,3.0,1,22.0,27.0,8.0,8,No,No,No,1,Female,0.0,32.0,0.0,4.0,11.0,15.0,8,13.6,0,2,8,10.0,8,15.11111111111111,0,13.9,-0.3,0.79,Graduate
Married,Over 23 years old,1,Management,Daytime,1.0,1,22.0,27.0,10.0,10,Yes,No,No,1,Female,0.0,31.0,0.0,0.0,5.0,8.0,3,11.0,0,0,5,9.0,2,11.5,0,7.6,2.6,0.32,Dropout
Single,Over 23 years old,1,Nursing,Daytime,1.0,1,3.0,1.0,3.0,6,Yes,No,No,1,Female,0.0,34.0,0.0,0.0,8.0,11.0,7,11.705714285714285,0,0,8,11.0,7,11.705714285714285,0,10.8,1.4,1.74,Enrolled
Single,1st phase—general contingent,3,Animation and Multimedia Design,Daytime,1.0,1,1.0,1.0,4.0,4,Yes,No,No,1,Female,0.0,20.0,0.0,6.0,12.0,12.0,12,13.25,0,4,11,14.0,11,14.333333333333334,0,8.9,1.4,3.51,Graduate
Single,Over 23 years old,1,Nursing,Daytime,12.0,1,23.0,28.0,10.0,10,No,No,No,1,Female,0.0,28.0,0.0,0.0,7.0,15.0,1,10.75,0,0,7,10.0,1,10.0,0,13.9,-0.3,0.79,Dropout
Single, Technological specialization diploma holders,1,Management (evening attendance),Evening,14.0,1,22.0,27.0,7.0,7,No,No,No,1,Female,0.0,31.0,0.0,2.0,6.0,8.0,6,12.0,0,2,7,8.0,7,13.428571428571429,0,9.4,-0.8,-3.12,Enrolled
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,13.0,28.0,5.0,11,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,7.0,6,12.666666666666666,0,0,6,8.0,4,12.25,0,7.6,2.6,0.32,Enrolled
Divorced,Over 23 years old,1,Social Service (evening attendance),Evening,12.0,1,22.0,27.0,12.0,8,No,No,No,0,Female,0.0,31.0,0.0,0.0,6.0,8.0,5,11.4,0,0,6,9.0,3,11.0,0,9.4,-0.8,-3.12,Dropout
Single,1st phase—general contingent,3,Journalism and Communication,Daytime,1.0,1,13.0,14.0,6.0,6,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,6.0,6.0,6,13.0,0,0,6,8.0,5,12.4,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,1,Social Service,Daytime,1.0,1,22.0,14.0,10.0,5,Yes,No,No,1,Female,1.0,19.0,0.0,0.0,6.0,8.0,6,14.0,0,0,6,8.0,6,12.285714285714286,0,16.2,0.3,-0.92,Graduate
Married,Over 23 years old,1,Social Service,Daytime,12.0,1,22.0,27.0,10.0,10,Yes,No,No,1,Female,0.0,31.0,0.0,0.0,6.0,11.0,0,0.0,0,0,5,10.0,0,0.0,0,9.4,-0.8,-3.12,Enrolled
Single,Holders of other higher courses,1,Veterinary Nursing,Daytime,3.0,1,1.0,14.0,10.0,11,No,No,No,1,Female,0.0,34.0,0.0,0.0,6.0,0.0,0,0.0,0,0,6,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,1st phase—special contingent (Madeira Island),1,Oral Hygiene,Daytime,1.0,1,22.0,27.0,10.0,8,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,7.0,7.0,7,15.285714285714286,0,0,8,8.0,8,16.075,0,12.4,0.5,1.79,Graduate
Single,2nd phase—general contingent,2,Tourism,Daytime,1.0,1,22.0,27.0,8.0,8,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,6.0,6,13.166666666666666,0,0,6,6.0,6,12.666666666666666,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,1,Management,Daytime,1.0,1,3.0,14.0,4.0,4,No,No,Yes,1,Male,0.0,19.0,0.0,0.0,5.0,7.0,5,13.6,0,0,5,11.0,5,12.833333333333334,5,16.2,0.3,-0.92,Graduate
Single,2nd phase—general contingent,2,Journalism and Communication,Daytime,1.0,1,3.0,5.0,1.0,3,Yes,No,No,0,Male,1.0,22.0,0.0,0.0,4.0,8.0,0,0.0,0,0,4,8.0,0,0.0,0,7.6,2.6,0.32,Dropout
Married,Change in course,1,Advertising and Marketing Management,Daytime,1.0,1,19.0,24.0,1.0,1,No,No,No,1,Male,0.0,32.0,0.0,6.0,10.0,12.0,10,11.4,0,4,9,9.0,4,11.5,0,7.6,2.6,0.32,Graduate
Single,Over 23 years old,1,Management,Daytime,1.0,1,22.0,3.0,10.0,3,No,No,No,1,Male,0.0,61.0,0.0,0.0,5.0,0.0,0,0.0,0,0,5,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,Over 23 years old,1,Management (evening attendance),Evening,1.0,1,22.0,27.0,10.0,10,Yes,No,No,1,Male,0.0,30.0,0.0,0.0,5.0,7.0,5,11.0,0,0,5,5.0,5,11.6,0,7.6,2.6,0.32,Graduate
Married,Over 23 years old,1,Management (evening attendance),Evening,1.0,1,22.0,27.0,10.0,10,No,No,Yes,0,Male,0.0,45.0,0.0,0.0,5.0,9.0,0,0.0,0,0,5,11.0,0,0.0,0,12.4,0.5,1.79,Dropout
Single, Technological specialization diploma holders,1,Agronomy,Daytime,14.0,1,1.0,14.0,5.0,9,No,No,No,1,Male,0.0,20.0,0.0,0.0,6.0,7.0,6,13.571428571428571,0,0,6,6.0,6,12.666666666666666,0,12.4,0.5,1.79,Graduate
Single,3rd phase—general contingent,5,Nursing,Daytime,1.0,1,13.0,1.0,2.0,11,No,No,No,1,Female,0.0,19.0,0.0,0.0,7.0,0.0,0,0.0,0,0,8,0.0,0,0.0,0,9.4,-0.8,-3.12,Dropout
Single,Transfer,1,Informatics Engineering,Daytime,1.0,1,3.0,1.0,3.0,10,Yes,No,No,1,Male,0.0,26.0,0.0,4.0,10.0,14.0,4,11.25,0,4,11,11.0,4,12.0,0,7.6,2.6,0.32,Dropout
Single,2nd phase—general contingent,4,Advertising and Marketing Management,Daytime,1.0,1,1.0,1.0,5.0,12,Yes,No,No,1,Male,0.0,19.0,0.0,0.0,5.0,6.0,3,13.333333333333334,0,0,5,5.0,1,11.0,0,7.6,2.6,0.32,Dropout
Single,2nd phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,13.0,27.0,10.0,10,No,No,No,1,Male,1.0,19.0,0.0,0.0,6.0,6.0,6,12.0,0,0,6,7.0,6,11.666666666666666,0,16.2,0.3,-0.92,Graduate
Single,1st phase—general contingent,3,Journalism and Communication,Daytime,1.0,1,23.0,1.0,10.0,5,Yes,No,No,1,Male,0.0,19.0,0.0,0.0,6.0,6.0,6,12.5,0,0,6,7.0,5,13.0,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,1,Management,Daytime,1.0,1,1.0,14.0,6.0,6,Yes,No,No,1,Male,1.0,19.0,0.0,0.0,5.0,6.0,5,13.2,0,0,5,6.0,5,12.666666666666666,0,16.2,0.3,-0.92,Graduate
Single,1st phase—general contingent,3,Advertising and Marketing Management,Daytime,1.0,1,11.0,9.0,1.0,1,Yes,No,No,0,Male,0.0,19.0,0.0,0.0,5.0,5.0,0,0.0,0,0,4,4.0,0,0.0,0,7.6,2.6,0.32,Dropout
Single,Over 23 years old,1,Advertising and Marketing Management,Daytime,1.0,1,19.0,24.0,1.0,1,Yes,No,No,0,Male,0.0,28.0,0.0,0.0,5.0,7.0,3,11.666666666666666,0,0,5,8.0,2,11.5,1,7.6,2.6,0.32,Dropout
Single,Change in course,1,Management,Daytime,1.0,1,22.0,27.0,10.0,10,No,No,No,1,Male,0.0,24.0,0.0,10.0,15.0,16.0,15,13.466666666666669,1,10,14,14.0,14,13.642857142857142,0,9.4,-0.8,-3.12,Graduate
Single,1st phase—general contingent,1,Equiniculture,Daytime,1.0,1,3.0,1.0,3.0,5,No,No,No,1,Male,0.0,18.0,0.0,0.0,5.0,7.0,3,13.666666666666666,0,0,5,5.0,5,13.2,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,2,Informatics Engineering,Daytime,1.0,1,23.0,28.0,6.0,6,No,No,No,1,Male,0.0,18.0,0.0,0.0,5.0,9.0,2,11.666666666666666,0,0,5,9.0,2,12.5,2,7.6,2.6,0.32,Enrolled
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,1.0,3.0,4.0,8,Yes,No,No,1,Male,1.0,18.0,0.0,0.0,6.0,7.0,6,11.666666666666666,0,0,6,12.0,5,10.2,0,12.4,0.5,1.79,Graduate
Single, Technological specialization diploma holders,1,Agronomy,Daytime,14.0,1,4.0,1.0,3.0,9,No,No,No,1,Male,0.0,21.0,0.0,0.0,6.0,9.0,5,13.4,0,0,6,9.0,5,12.4,0,8.9,1.4,3.51,Graduate
Married,Over 23 years old,1,Management (evening attendance),Evening,1.0,1,13.0,27.0,10.0,6,No,No,No,0,Male,0.0,28.0,0.0,0.0,5.0,5.0,0,0.0,0,0,5,6.0,0,0.0,0,12.4,0.5,1.79,Dropout
Single,Over 23 years old,1,Agronomy,Daytime,9.0,1,22.0,14.0,10.0,11,No,No,No,1,Male,0.0,58.0,0.0,0.0,6.0,9.0,0,0.0,0,0,6,6.0,0,0.0,0,13.9,-0.3,0.79,Dropout
Married,Over 23 years old,1,Management (evening attendance),Evening,1.0,1,19.0,24.0,1.0,1,Yes,No,No,0,Male,0.0,49.0,0.0,0.0,5.0,5.0,0,0.0,0,0,5,5.0,0,0.0,0,7.6,2.6,0.32,Dropout
Single,Over 23 years old,1,Informatics Engineering,Daytime,1.0,1,1.0,28.0,4.0,6,No,No,No,1,Male,0.0,24.0,0.0,0.0,5.0,6.0,3,10.666666666666666,0,0,5,9.0,2,10.5,0,15.5,2.8,-4.06,Enrolled
Single,Change in course,1,Advertising and Marketing Management,Daytime,1.0,1,19.0,24.0,1.0,1,No,No,No,1,Male,0.0,25.0,0.0,0.0,5.0,5.0,4,13.75,0,0,5,5.0,4,14.75,0,7.6,2.6,0.32,Graduate
Divorced,Transfer,1,Management,Daytime,1.0,1,22.0,28.0,8.0,4,Yes,No,No,1,Male,0.0,33.0,0.0,0.0,5.0,5.0,1,10.0,0,0,5,5.0,0,0.0,0,7.6,2.6,0.32,Dropout
Married,Over 23 years old,2,Informatics Engineering,Daytime,12.0,1,22.0,27.0,8.0,8,No,No,No,0,Male,0.0,33.0,0.0,0.0,5.0,11.0,0,0.0,0,0,5,5.0,0,0.0,0,9.4,-0.8,-3.12,Dropout
Married,Change in course,1,Basic Education,Daytime,1.0,1,22.0,27.0,8.0,8,No,No,No,1,Male,0.0,40.0,0.0,0.0,2.0,4.0,1,16.0,0,0,4,5.0,4,15.5,0,13.9,-0.3,0.79,Graduate
Married,Over 23 years old,1,Management (evening attendance),Evening,1.0,1,22.0,14.0,10.0,4,No,No,No,1,Male,0.0,48.0,0.0,0.0,5.0,9.0,5,12.285714285714286,0,0,5,8.0,5,11.125,0,16.2,0.3,-0.92,Graduate
Single,2nd phase—general contingent,3,Informatics Engineering,Daytime,1.0,1,1.0,14.0,10.0,4,Yes,No,Yes,0,Male,0.0,18.0,0.0,0.0,5.0,10.0,3,12.0,0,0,5,8.0,3,10.333333333333334,0,8.9,1.4,3.51,Enrolled
Single,Over 23 years old,1,Nursing,Daytime,12.0,1,23.0,28.0,10.0,9,Yes,No,No,1,Male,0.0,24.0,0.0,0.0,7.0,7.0,6,12.666666666666666,1,0,7,7.0,6,12.666666666666666,1,7.6,2.6,0.32,Graduate
Married,1st phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,13.0,14.0,30.0,29,No,No,No,1,Male,1.0,23.0,0.0,0.0,5.0,6.0,5,11.8,0,0,5,7.0,4,13.25,1,10.8,1.4,1.74,Graduate
Single,Over 23 years old,1,Management (evening attendance),Evening,12.0,1,13.0,27.0,8.0,6,Yes,No,Yes,0,Male,0.0,39.0,0.0,0.0,5.0,6.0,5,10.6,0,0,5,7.0,5,14.666666666666666,0,10.8,1.4,1.74,Dropout
Single,3rd phase—general contingent,1,Agronomy,Daytime,1.0,1,1.0,28.0,10.0,7,No,No,No,1,Male,0.0,21.0,0.0,5.0,11.0,16.0,9,11.9,0,3,9,14.0,8,12.25,0,15.5,2.8,-4.06,Graduate
Single,Transfer,1,Informatics Engineering,Daytime,6.0,1,20.0,25.0,7.0,7,Yes,No,No,1,Male,0.0,34.0,0.0,4.0,6.0,8.0,4,11.25,0,1,5,8.0,2,10.5,0,7.6,2.6,0.32,Dropout
Married,Over 23 years old,1,Management (evening attendance),Evening,1.0,1,13.0,14.0,5.0,5,No,No,No,1,Male,1.0,41.0,0.0,0.0,5.0,9.0,4,11.0,0,0,5,6.0,5,11.4,0,8.9,1.4,3.51,Enrolled
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,1.0,28.0,5.0,6,No,No,No,1,Male,0.0,18.0,0.0,0.0,6.0,6.0,6,12.0,0,0,6,6.0,6,12.5,0,12.7,3.7,-1.7,Graduate
Married,Over 23 years old,1,Management (evening attendance),Evening,1.0,1,23.0,28.0,10.0,4,No,No,No,1,Male,0.0,34.0,0.0,0.0,5.0,10.0,4,11.75,0,0,5,10.0,4,10.833333333333334,0,13.9,-0.3,0.79,Enrolled
Single,1st phase—general contingent,1,Management,Daytime,1.0,1,1.0,1.0,3.0,11,No,No,No,1,Male,0.0,19.0,0.0,0.0,5.0,8.0,2,10.0,0,0,5,8.0,1,16.0,0,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,1,Nursing,Daytime,1.0,1,13.0,14.0,4.0,4,No,No,No,1,Male,0.0,19.0,0.0,0.0,8.0,8.0,7,13.714285714285714,0,0,8,8.0,7,13.714285714285714,0,12.7,3.7,-1.7,Graduate
Single,Holders of other higher courses,1,Agronomy,Daytime,4.0,1,1.0,1.0,5.0,7,No,No,No,1,Male,0.0,28.0,0.0,0.0,6.0,14.0,6,14.875,0,0,6,12.0,6,15.8,0,16.2,0.3,-0.92,Graduate
Single,2nd phase—general contingent,1,Communication Design,Daytime,1.0,1,1.0,1.0,6.0,1,Yes,No,No,1,Male,0.0,18.0,0.0,0.0,6.0,7.0,5,10.8,1,0,6,6.0,0,0.0,0,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,1,Social Service,Daytime,1.0,1,2.0,2.0,4.0,5,Yes,No,No,1,Male,0.0,19.0,0.0,0.0,6.0,11.0,3,12.0,0,0,6,12.0,2,10.0,0,11.1,0.6,2.02,Dropout
Single,2nd phase—general contingent,2,Veterinary Nursing,Daytime,1.0,1,13.0,28.0,10.0,2,Yes,No,Yes,0,Male,0.0,19.0,0.0,0.0,6.0,10.0,5,12.5,0,0,6,19.0,2,13.5,0,12.4,0.5,1.79,Dropout
Single,2nd phase—general contingent,1,Nursing,Daytime,1.0,1,1.0,3.0,10.0,3,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,7.0,7.0,7,14.728571428571428,0,0,8,11.0,8,16.327272727272728,0,16.2,0.3,-0.92,Graduate
Single,1st phase—general contingent,1,Equiniculture,Daytime,1.0,1,3.0,3.0,3.0,3,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,8.0,6,12.0,0,0,6,8.0,5,14.8,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,1.0,3.0,4.0,4,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,8.0,6,11.428571428571429,0,0,6,7.0,6,11.0,0,11.1,0.6,2.02,Dropout
Single, Technological specialization diploma holders,2,Social Service,Daytime,14.0,1,3.0,14.0,5.0,10,Yes,No,No,1,Female,0.0,19.0,0.0,3.0,6.0,6.0,6,14.166666666666666,0,2,6,6.0,6,13.5,0,12.4,0.5,1.79,Graduate
Married,Holders of other higher courses,1,Social Service,Daytime,3.0,1,22.0,27.0,29.0,43,No,No,No,1,Female,0.0,31.0,0.0,1.0,6.0,12.0,5,12.5,0,0,6,10.0,5,14.6,0,12.7,3.7,-1.7,Graduate
Single,Over 23 years old,1,Social Service (evening attendance),Evening,1.0,1,22.0,27.0,10.0,9,No,No,No,1,Female,1.0,33.0,0.0,0.0,6.0,6.0,6,14.166666666666666,0,0,6,6.0,6,14.333333333333334,0,12.7,3.7,-1.7,Graduate
Single,1st phase—general contingent,3,Nursing,Daytime,1.0,1,3.0,1.0,19.0,26,Yes,No,No,1,Female,1.0,20.0,0.0,0.0,7.0,10.0,5,14.46,0,0,7,8.0,6,13.55,0,12.4,0.5,1.79,Enrolled
Single, Technological specialization diploma holders,1,Veterinary Nursing,Daytime,14.0,3,13.0,1.0,7.0,5,Yes,No,No,1,Female,0.0,22.0,1.0,0.0,6.0,12.0,5,12.8,0,0,6,19.0,2,11.5,0,12.4,0.5,1.79,Enrolled
Single,2nd phase—general contingent,1,Tourism,Daytime,1.0,1,1.0,14.0,4.0,4,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,6.0,8.0,6,12.666666666666666,0,0,6,8.0,5,13.4,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,3,Communication Design,Daytime,1.0,1,19.0,24.0,1.0,1,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,6.0,6,12.5,0,0,6,6.0,6,13.0,0,7.6,2.6,0.32,Dropout
Single,2nd phase—general contingent,3,Communication Design,Daytime,1.0,1,23.0,1.0,6.0,6,No,Yes,No,1,Female,0.0,18.0,0.0,0.0,6.0,0.0,0,0.0,0,0,6,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,1st phase—general contingent,5,Advertising and Marketing Management,Daytime,1.0,1,13.0,28.0,10.0,10,Yes,No,No,0,Female,0.0,18.0,0.0,0.0,6.0,0.0,0,0.0,0,0,6,0.0,0,0.0,0,8.9,1.4,3.51,Dropout
Single,1st phase—general contingent,1,Animation and Multimedia Design,Daytime,1.0,1,3.0,4.0,3.0,6,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,11.1,0.6,2.02,Graduate
Single,2nd phase—general contingent,2,Management,Daytime,1.0,1,13.0,14.0,8.0,8,Yes,No,No,1,Female,1.0,19.0,0.0,0.0,5.0,8.0,5,11.2,0,0,5,5.0,3,11.0,0,12.4,0.5,1.79,Graduate
Single,2nd phase—general contingent,2,Social Service,Daytime,1.0,1,1.0,3.0,4.0,5,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,6.0,6,16.5,0,0,6,7.0,6,17.428571428571427,0,11.1,0.6,2.02,Dropout
Single,2nd phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,3.0,14.0,6.0,6,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,5.0,9.0,3,13.666666666666666,1,0,5,5.0,5,12.0,0,12.7,3.7,-1.7,Graduate
Single,2nd phase—general contingent,6,Nursing,Daytime,1.0,1,22.0,27.0,10.0,7,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,8.0,8.0,7,15.228571428571428,0,0,8,8.0,7,15.228571428571428,0,12.7,3.7,-1.7,Graduate
Single,Short cycle diploma holders,1,Social Service,Daytime,16.0,1,22.0,27.0,10.0,11,Yes,No,No,1,Female,0.0,21.0,0.0,5.0,9.0,10.0,9,12.77777777777778,0,4,9,9.0,9,13.22222222222222,0,8.9,1.4,3.51,Graduate
Single,1st phase—general contingent,1,Nursing,Daytime,1.0,1,13.0,27.0,6.0,6,No,No,No,1,Female,1.0,18.0,0.0,0.0,8.0,8.0,7,14.428571428571429,0,0,8,8.0,7,14.428571428571429,0,12.7,3.7,-1.7,Graduate
Single,2nd phase—general contingent,3,Advertising and Marketing Management,Daytime,1.0,1,1.0,28.0,4.0,4,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,8.0,6,13.875,0,0,6,7.0,6,13.714285714285714,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,2,Nursing,Daytime,1.0,1,13.0,14.0,10.0,11,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,7.0,10.0,7,13.128,0,0,8,13.0,6,13.193333333333332,0,15.5,2.8,-4.06,Graduate
Single,2nd phase—general contingent,1,Nursing,Daytime,1.0,1,13.0,1.0,5.0,4,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,7.0,9.0,6,11.605,0,0,8,10.0,7,12.4125,0,16.2,0.3,-0.92,Graduate
Single,2nd phase—general contingent,1,Management,Daytime,1.0,1,1.0,28.0,5.0,6,No,No,No,1,Female,1.0,18.0,0.0,0.0,5.0,5.0,5,14.6,0,0,5,8.0,5,12.0,0,12.7,3.7,-1.7,Graduate
Single,1st phase—general contingent,2,Journalism and Communication,Daytime,1.0,1,13.0,1.0,5.0,6,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,0.0,0,0.0,0,0,6,0.0,0,0.0,0,11.1,0.6,2.02,Dropout
Single,3rd phase—general contingent,2,Management,Daytime,1.0,1,22.0,28.0,29.0,28,Yes,No,No,1,Female,1.0,20.0,0.0,0.0,5.0,6.0,5,11.8,0,0,5,6.0,5,11.6,0,8.9,1.4,3.51,Graduate
Single,2nd phase—general contingent,1,Tourism,Daytime,1.0,1,13.0,14.0,10.0,9,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,6.0,6.0,6,12.333333333333334,0,0,6,6.0,6,12.333333333333334,0,12.4,0.5,1.79,Graduate
Single,2nd phase—general contingent,1,Management,Daytime,1.0,1,22.0,1.0,10.0,10,Yes,No,Yes,1,Female,1.0,19.0,0.0,0.0,5.0,5.0,4,11.0,0,0,5,5.0,0,0.0,0,11.1,0.6,2.02,Dropout
Single,Change in institution/course,1,Communication Design,Daytime,1.0,1,3.0,1.0,4.0,6,No,No,No,1,Female,1.0,19.0,0.0,5.0,11.0,11.0,11,13.181818181818182,0,5,11,11.0,11,12.909090909090908,0,11.1,0.6,2.02,Graduate
Single,2nd phase—general contingent,4,Advertising and Marketing Management,Daytime,1.0,1,13.0,27.0,10.0,13,Yes,Yes,Yes,0,Female,1.0,18.0,0.0,0.0,6.0,6.0,1,11.0,0,0,6,0.0,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,2nd phase—general contingent,3,Journalism and Communication,Daytime,1.0,1,1.0,1.0,5.0,10,Yes,No,Yes,1,Female,1.0,19.0,0.0,0.0,6.0,6.0,6,11.833333333333334,0,0,6,7.0,6,12.285714285714286,0,15.5,2.8,-4.06,Graduate
Single,1st phase—general contingent,2,Nursing,Daytime,1.0,1,1.0,28.0,5.0,8,Yes,No,No,1,Female,1.0,20.0,0.0,0.0,8.0,8.0,8,12.98125,0,0,8,8.0,8,12.98125,0,9.4,-0.8,-3.12,Graduate
Single, Technological specialization diploma holders,1,Management,Daytime,14.0,1,13.0,1.0,5.0,10,Yes,No,No,1,Female,0.0,21.0,0.0,4.0,7.0,10.0,6,11.333333333333334,0,1,5,6.0,5,11.2,0,11.1,0.6,2.02,Graduate
Single,Change in course,2,Nursing,Daytime,1.0,1,26.0,3.0,3.0,3,No,No,No,1,Female,0.0,21.0,0.0,0.0,8.0,12.0,6,11.68,0,0,8,12.0,6,11.68,0,10.8,1.4,1.74,Graduate
Single,2nd phase—general contingent,1,Communication Design,Daytime,1.0,1,23.0,28.0,10.0,10,No,No,No,1,Female,0.0,20.0,0.0,0.0,6.0,6.0,6,14.5,0,0,6,7.0,6,13.5,0,11.1,0.6,2.02,Graduate
Single,3rd phase—general contingent,2,Basic Education,Daytime,1.0,1,23.0,28.0,29.0,36,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,7.0,7.0,7,13.142857142857142,0,0,7,8.0,7,12.857142857142858,0,8.9,1.4,3.51,Graduate
Single,2nd phase—general contingent,3,Veterinary Nursing,Daytime,1.0,1,1.0,14.0,5.0,12,No,No,No,0,Female,0.0,21.0,0.0,0.0,5.0,8.0,2,11.5,0,0,5,7.0,2,10.5,0,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,18.0,14.0,5.0,12,No,No,No,1,Female,0.0,18.0,0.0,0.0,5.0,6.0,5,14.2,0,0,5,7.0,5,11.8,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,5,Tourism,Daytime,1.0,1,13.0,27.0,10.0,10,No,No,No,1,Female,1.0,19.0,0.0,0.0,6.0,8.0,5,11.666666666666666,0,0,6,7.0,5,12.2,0,8.9,1.4,3.51,Graduate
Single,2nd phase—general contingent,2,Nursing,Daytime,1.0,1,13.0,14.0,10.0,5,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,7.0,8.0,7,13.175,0,0,8,8.0,8,14.875,0,13.9,-0.3,0.79,Graduate
Single,1st phase—general contingent,4,Nursing,Daytime,1.0,1,1.0,1.0,10.0,10,Yes,No,No,1,Female,1.0,19.0,0.0,0.0,8.0,8.0,7,13.314285714285717,0,0,8,8.0,7,13.314285714285717,0,12.7,3.7,-1.7,Graduate
Single,1st phase—general contingent,2,Management,Daytime,1.0,1,1.0,14.0,5.0,4,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,5.0,13.0,3,10.6,0,0,5,12.0,3,10.5,0,13.9,-0.3,0.79,Graduate
Single,1st phase—general contingent,1,Basic Education,Daytime,1.0,1,13.0,27.0,6.0,8,No,No,No,1,Female,1.0,18.0,0.0,0.0,6.0,11.0,4,12.0,0,0,6,8.0,4,10.75,0,15.5,2.8,-4.06,Enrolled
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,22.0,27.0,9.0,9,No,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,7.0,6,13.428571428571429,0,0,6,7.0,6,14.142857142857142,0,13.9,-0.3,0.79,Graduate
Single,2nd phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,1.0,27.0,10.0,10,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,5.0,7.0,4,13.25,0,0,5,8.0,5,15.571428571428571,0,10.8,1.4,1.74,Graduate
Single,2nd phase—general contingent,1,Communication Design,Daytime,1.0,1,23.0,14.0,8.0,8,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,6.0,2,13.0,0,0,6,6.0,0,0.0,0,12.4,0.5,1.79,Dropout
Single,1st phase—general contingent,3,Communication Design,Daytime,1.0,1,1.0,28.0,10.0,8,No,No,No,1,Female,1.0,18.0,0.0,0.0,6.0,6.0,6,14.333333333333334,0,0,6,7.0,6,14.0,0,11.1,0.6,2.02,Enrolled
Single,2nd phase—general contingent,1,Social Service,Daytime,1.0,1,1.0,28.0,10.0,8,No,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,0.0,0,0.0,0,0,6,0.0,0,0.0,0,11.1,0.6,2.02,Dropout
